,CF,SF,lat,lon,geo_size
732,Guernsey County,Ohio,40.0305305,-81.47698230618585,0.040253251401499865
733,Guilford County,North Carolina,36.0784625,-79.79001310289576,0.0008774685575000351
734,Gulf County,Florida,29.902440499999997,-85.22887323356173,0.06845186404850076
735,Gunnison County,Colorado,38.7007185,-106.97587126405836,0.4452585304305003
736,Gurabo Municipio,Puerto Rico,18.2589245,-65.97483873292647,0.00018727879300005303
737,Guthrie County,Iowa,41.682719,-94.51226790838156,0.08150323606249986
738,Guánica Municipio,Puerto Rico,17.953637999999998,-66.91986276675587,0.00016966892599999797
739,Gwinnett County,Georgia,33.960396,-84.04517924560375,0.0003385769545000239
740,Haakon County,South Dakota,44.3660985,-101.57813515851717,0.5335668299445008
741,Habersham County,Georgia,34.629746999999995,-83.51565855419415,0.00593515747000003
742,Haines Borough,Alaska,58.9268485,-135.40217921997626,1.1048937754174988
743,Hale County,Alabama,34.069484,-101.82633294173489,0.02444810530849988
744,Halifax County,North Carolina,36.2574045,-77.68422197651111,0.0203465860199999
745,Hall County,Nebraska,34.530711,-100.68062885615468,0.0031933656965001263
746,Hamblen County,Tennessee,36.213321500000006,-83.27082532534929,0.004357816580000088
747,Hamilton County,Ohio,31.7167785,-98.09869292316851,0.0002440443264999882
748,Hamlin County,South Dakota,44.673716999999996,-97.18840143821294,0.060997495856499676
749,Hampden County,Massachusetts,42.170387,-72.62674632397889,0.0005007219259999556
750,Hampshire County,West Virginia,42.3695995,-72.71405941830277,0.02763327104000009
751,Hampton County,South Carolina,32.78904,-81.10283865176592,0.01829097071800019
752,Hampton city,Virginia,37.022859,-76.30422269092412,0.00029017997000001456
753,Hancock County,Ohio,44.6405345,-68.4209632641125,0.0247473652525003
754,Hand County,South Dakota,44.5462025,-99.00092281362612,0.011036329699499995
755,Hanover County,Virginia,37.772267,-77.55237725505799,0.005998040811500046
756,Hansford County,Texas,36.277407,-101.35461152362893,0.08368730955000005
757,Hanson County,South Dakota,43.675713,-97.78648365352845,0.12585146009050036
758,Haralson County,Georgia,33.779469500000005,-85.20624330033053,0.007024289901000053
759,Hardee County,Florida,27.4914945,-81.8093931018073,0.02289878905900001
760,Hardeman County,Tennessee,34.3149675,-99.73651326138928,0.006831310634500085
761,Hardin County,Ohio,30.3120725,-94.38682903160804,0.021191093292500105
762,Harding County,South Dakota,45.578925,-103.49652156648199,0.7996307496900013
763,Hardy County,West Virginia,38.999776499999996,-78.82681061652674,0.0652135572749996
764,Harford County,Maryland,39.487792999999996,-76.23419394217368,0.0008301482839999904
765,Harlan County,Kentucky,40.1765355,-99.40451788769154,0.02784025137849987
766,Harmon County,Oklahoma,34.768682999999996,-99.86022474321695,0.1373355026180007
767,Harnett County,North Carolina,35.387626999999995,-78.83900023493902,0.002277441187000038
768,Harney County,Oregon,43.019791,-119.08028953607595,2.5689431426625027
769,Harper County,Kansas,36.7971795,-99.64943405602784,0.007736317626000065
770,Harris County,Georgia,29.8339425,-95.385967263862,0.011771007813999926
771,Harrison County,Ohio,32.559802000000005,-94.37244955457967,0.02923215627449992
772,Harrisonburg city,Virginia,38.4396675,-78.87013652524797,0.0007893228384999914
773,Hart County,Kentucky,37.299297,-85.90879617076551,0.026706971351000273
774,Hartford County,Connecticut,41.791739,-72.74403947817346,0.000958114810499974
775,Hartley County,Texas,35.85214,-102.60199614204127,0.3780465095929991
776,Harvey County,Kansas,38.043123,-97.42733911347946,0.06955457830850009
777,Haskell County,Kansas,35.2580705,-95.13263575445819,0.1526291477459997
778,Hatillo Municipio,Puerto Rico,18.4321515,-66.79760617784748,0.0019371926089999981
779,Hawaii County,Hawaii,19.593797003545035,-155.42837479239677,0.0033271259565573977
780,Hawkins County,Tennessee,36.418043,-82.9476398862705,0.020385931391000128
781,Hayes County,Nebraska,40.524753000000004,-101.06362215909093,0.19633193174299993
782,Hays County,Texas,30.0546875,-98.02152964206425,0.007888075960499999
783,Haywood County,North Carolina,35.541332999999995,-82.96546658438061,0.024666202517999954
784,Heard County,Georgia,33.279665,-85.11242339716816,0.02925690275549963
785,Hemphill County,Texas,35.839283,-100.27070165372243,0.2356665092329992
786,Hempstead County,Arkansas,33.742582,-93.71467091076177,0.0015355098810000654
787,Henderson County,Kentucky,32.182428,-95.81854967157585,0.0002836668404999718
788,Hendricks County,Indiana,39.762485999999996,-86.50681405773972,0.01439583861449998
789,Hendry County,Florida,26.6053185,-81.22532047839611,0.11644422916699969
790,Hennepin County,Minnesota,45.014924,-93.48728952913567,0.0002993061044999976
791,Henrico County,Virginia,37.531191,-77.30300725335111,0.0004565014299999741
792,Henry County,Ohio,41.366098,-90.14530553331252,0.01850030930350006
793,Herkimer County,New York,43.4607515,-74.94223659582781,0.03624237253100045
794,Hernando County,Florida,28.5640755,-82.45471017111917,0.00024215454950001535
795,Hertford County,North Carolina,36.3939415,-77.03177899134641,0.032527668227999997
796,Hettinger County,North Dakota,46.416726999999995,-102.48674510536682,0.17820835305050012
797,Hickman County,Kentucky,35.800141499999995,-87.47229425958832,0.06607064117349995
798,Hickory County,Missouri,37.9393055,-93.29094200089911,0.06176711678100002
799,Hidalgo County,New Mexico,26.408942,-98.18606383604745,0.0012144866419999743
800,Highland County,Ohio,39.198758,-83.60994027571621,0.010210941559499965
801,Highlands County,Florida,27.339454500000002,-81.3048649140625,0.004363041349500145
802,Hill County,Montana,48.567068,-110.12325006433997,0.04317061870600016
803,Hillsborough County,New Hampshire,42.951584999999994,-71.72018673688723,0.002357380832000108
804,Hillsdale County,Michigan,41.891128,-84.59353332580181,0.019985537220000047
805,Hinds County,Mississippi,32.310992999999996,-90.42533186918467,0.0002330154479999798
806,Hinsdale County,Colorado,37.785028,-107.2991039386675,0.29767098191400027
807,Hitchcock County,Nebraska,40.178982500000004,-101.0430600407147,0.19675844880000012
808,Hocking County,Ohio,39.5117695,-82.4496928455011,0.024759361262999924
809,Hockley County,Texas,33.607189500000004,-102.34292025723019,0.032601197826499936
810,Hodgeman County,Kansas,38.087519,-99.89752185549436,0.22882317885900028
811,Hoke County,North Carolina,35.0238045,-79.25975580839524,0.0015183029569999854
812,Holmes County,Ohio,33.127318,-90.07327434396984,0.025381029864499843
813,Holt County,Nebraska,42.4923595,-98.77523854515547,0.2785454699620006
814,Honolulu County,Hawaii,21.481210411749576,-157.96945819752182,0.002634397576132565
815,Hood County,Texas,32.3961045,-97.8167843184307,0.004890782259000053
816,Hood River County,Oregon,45.49228,-121.67211916199314,0.1263974918074999
817,Hooker County,Nebraska,41.9177915,-101.13485953093033,0.20279878260849935
818,Hoonah-Angoon Census Area,Alaska,58.064257999999995,-135.69903561023585,0.0007740867539999645
819,Hopewell city,Virginia,37.2877575,-77.29440953625218,0.0003108919235000414
820,Hopkins County,Kentucky,33.170397,-95.58517203100948,0.001178494653499934
821,Hormigueros Municipio,Puerto Rico,18.132164,-67.11251402571529,0.0012873879239999803
822,Horry County,South Carolina,33.934514,-78.97291926342807,0.0007726841074999876
823,Hot Spring County,Arkansas,34.327797000000004,-93.0133853432377,0.0009061258834999957
824,Hot Springs County,Wyoming,43.769818,-108.60160492055185,0.5797970685900011
825,Houghton County,Michigan,46.949791,-88.67159023186578,0.05211573492650052
826,Houston County,Minnesota,31.259258000000003,-95.4349694447236,0.04085069453849976
827,Howard County,Nebraska,40.471346499999996,-86.11921909984787,0.08480330754499961
828,Howell County,Missouri,36.777266499999996,-91.8937567854544,0.05738114763999992
829,Hubbard County,Minnesota,47.1080755,-94.91667776028794,0.025100581523500073
830,Hudson County,New Jersey,40.7331265,-74.06883007211495,3.622832650000987e-05
831,Hudspeth County,Texas,31.315976,-105.42297751784372,1.1235707114989948
832,Huerfano County,Colorado,37.65404,-104.90619514875507,0.4103620007480003
833,Hughes County,South Dakota,44.3233525,-99.91107719270481,0.22437389187849952
834,Humacao Municipio,Puerto Rico,18.1379655,-65.79060249625789,0.0010993587465000705
835,Humboldt County,Nevada,41.2646085,-118.16181525500936,0.0007869076399999232
836,Humphreys County,Tennessee,36.024495,-87.77386547446324,0.06358304066300004
837,Hunt County,Texas,33.123246,-96.07948210253008,0.009935336411500162
838,Hunterdon County,New Jersey,40.56361,-74.9128751038856,0.006619492791999909
839,Huntingdon County,Pennsylvania,40.402608,-78.04852227405681,0.029778540347500108
840,Huntington County,Indiana,40.82907,-85.48846313128249,0.024356003114999986
841,Huron County,Michigan,43.931458500000005,-82.87589074681873,0.0023054044744999606
842,Hutchinson County,South Dakota,43.3342385,-97.75579442374215,0.03817607669149994
843,Hyde County,South Dakota,35.355885,-76.16219587263474,0.2540432778015007
844,Iberia Parish,Louisiana,29.7425685,-91.91236650080751,0.0006092690794999999
845,Iberville Parish,Louisiana,30.261081,-91.3159156721591,0.0033124711904999322
846,Ida County,Iowa,42.386706000000004,-95.4963622733737,0.040077921378999785
847,Idaho County,Idaho,45.889525500000005,-115.56056167750172,0.36323191374699965
848,Imperial County,California,33.0261775,-115.35713758754196,0.00016515769599996153
849,Independence County,Arkansas,35.734785,-91.58218971094446,0.0038936004944999454
850,Indian River County,Florida,27.7096405,-80.5941156563633,0.003390542437999909
851,Indiana County,Pennsylvania,40.6397635,-79.09445401580717,0.002354635217500057
852,Ingham County,Michigan,42.5989855,-84.37364236065574,0.0003624438869999718
853,Inyo County,California,36.626184,-117.51279578590785,0.0833469126084999
854,Ionia County,Michigan,42.945769999999996,-85.07476155909548,0.0005642478525000104
855,Iosco County,Michigan,44.3366915,-83.0864190978458,0.004440007435500013
856,Iowa County,Iowa,43.0112985,-90.13345976889079,0.03881344993550032
857,Iredell County,North Carolina,35.773109500000004,-80.92120334511085,0.0012446664355000873
858,Irion County,Texas,31.3044065,-100.9811740646943,0.25804341782149987
859,Iron County,Michigan,37.811749,-113.3135868757838,0.16721255304750057
860,Iroquois County,Illinois,40.747759,-87.82547985512699,0.018108196421999907
861,Irwin County,Georgia,31.6213325,-83.26807326476701,0.059546210703499906
862,Isabela Municipio,Puerto Rico,18.471585,-67.01071435549423,0.001263828021500014
863,Isabella County,Michigan,43.640338,-84.84720116921532,0.02065298205100033
864,Isanti County,Minnesota,45.5727205,-93.3265502689005,0.02492420998850004
865,Island County,Washington,48.1218505,-122.52124701328904,0.004228394214999891
866,Isle of Wight County,Virginia,36.8991905,-76.68603873981019,0.017096932029000048
867,Issaquena County,Mississippi,32.711282,-91.01132021509977,0.10999472335599991
868,Itasca County,Minnesota,47.462801999999996,-93.57187958535664,0.223196862220999
869,Itawamba County,Mississippi,34.27618,-88.36201161465549,0.025649195514999973
870,Izard County,Arkansas,36.06442,-91.89706880571364,0.023341342987500187
871,Jack County,Texas,33.2342165,-98.17051606386067,0.08607496970699992
872,Jackson County,Minnesota,42.499538,-122.75623139908318,0.07390447571199998
873,Jackson Parish,Louisiana,32.321303,-92.54377885723642,0.004588262557000006
874,James City County,Virginia,37.3103905,-76.80438910633117,0.0037290853999999312
875,Jasper County,Illinois,41.6860395,-93.05743832245554,0.0005735840920000327
876,Jay County,Indiana,40.439758,-85.00525789128426,0.028489874882999897
877,Jayuya Municipio,Puerto Rico,18.225742,-66.58955652413985,0.00012582660750000378
878,Jeff Davis County,Georgia,30.758715000000002,-104.15835325555287,0.014432173737999975
879,Jefferson County,Washington,44.60729,-121.09332722370257,0.05033410642800009
880,Jefferson Davis County,Mississippi,31.5824675,-89.83937736867941,0.039274928466499874
881,Jefferson Davis Parish,Louisiana,30.2627475,-92.827478836952,0.0008642800890000004
882,Jefferson Parish,Louisiana,29.678224999999998,-90.0927357419883,0.00013659552099999227
883,Jenkins County,Georgia,32.780521500000006,-81.97797157799444,0.03673161069300008
884,Jennings County,Indiana,39.001622,-85.62081584674569,0.03346773508200001
885,Jerauld County,South Dakota,44.06633050000001,-98.6291127321127,0.15497623570349986
886,Jerome County,Idaho,42.672815,-114.27446182626223,0.0003328674670000052
887,Jersey County,Illinois,39.093264,-90.37041885185185,0.007213179098499911
888,Jessamine County,Kentucky,37.866281,-84.57198509208884,0.0003304504604999976
889,Jewell County,Kansas,39.7853985,-98.21860688366961,0.1165798679479998
890,Jim Hogg County,Texas,27.071787999999998,-98.71053779720083,0.2626872885580003
891,Jim Wells County,Texas,27.6586785,-98.08726891282504,0.03539280788200004
892,Jo Daviess County,Illinois,42.3507285,-90.18215138585624,0.020116486425999933
893,Johnson County,Kentucky,44.0268305,-106.56932228015903,0.01821220155799991
894,Johnston County,North Carolina,35.5370355,-78.38773042270103,0.0022489009249999524
895,Jones County,South Dakota,43.9383555,-100.71554646223666,0.2819784587290001
896,Josephine County,Oregon,42.389657,-123.63401939319512,0.02193801063700005
897,Juab County,Utah,39.661775500000005,-112.88248558009529,0.005353869351499953
898,Juana Díaz Municipio,Puerto Rico,17.9974025,-66.48556599133505,0.009242375897999512
899,Judith Basin County,Montana,47.040727000000004,-110.20066335165708,0.5734918408609994
900,Juncos Municipio,Puerto Rico,18.206394500000002,-65.91390375106837,0.0005186258185000302
901,Juneau City and Borough,Alaska,58.384563,-134.1710076885272,0.8365266242959984
902,Juneau County,Wisconsin,43.9467205,-90.13216448223724,0.02267562896449994
903,Juniata County,Pennsylvania,40.4786005,-77.50338133888704,0.016331299312499895
904,Kalamazoo County,Michigan,42.245382,-85.53151901822463,0.010303011340000019
905,Kalawao County,Hawaii,21.209621863418345,-156.95198174882523,0.003929709346074475
906,Kalkaska County,Michigan,44.684951,-85.0915681231295,0.059103508397500594
907,Kanabec County,Minnesota,45.944862,-93.33067777247308,0.04600675288899991
908,Kanawha County,West Virginia,38.296983999999995,-81.5233445723764,0.002147904578499919
909,Kandiyohi County,Minnesota,45.1519835,-95.0016977414563,0.00017646328499997934
910,Kane County,Utah,37.273039,-111.88534427633991,0.06775742694599989
911,Kankakee County,Illinois,41.146714,-87.88440899107633,0.00022014514250000603
912,Karnes County,Texas,28.9462865,-97.90078319967654,0.027261386246500176
913,Kauai County,Hawaii,22.053535490824387,-159.5562832814835,0.019141418455470842
914,Kaufman County,Texas,32.598062,-96.299110743202,0.014027213061499975
915,Kay County,Oklahoma,36.796372000000005,-97.10740679431541,0.09223162228449994
916,Kearney County,Nebraska,40.5195265,-98.95176191196106,0.13765701755749973
917,Kearny County,Kansas,38.000198999999995,-101.32210402048138,0.23139020961599968
918,Keith County,Nebraska,41.197861,-101.66286179115659,0.30083246460049917
919,Kemper County,Mississippi,32.753063499999996,-88.64155499838162,0.08538164476350027
920,Kenai Peninsula Borough,Alaska,60.0364925,-151.12272496319162,4.831831279712995
921,Kendall County,Illinois,29.925691999999998,-98.67402187187687,0.005055961803000047
922,Kenedy County,Texas,26.940839,-97.65126400610004,0.03586636503300103
923,Kennebec County,Maine,44.4146515,-69.78968701723849,0.0008114335534999659
924,Kenosha County,Wisconsin,42.574402,-87.66848838359033,0.0005005510429999983
925,Kent County,Michigan,39.1178785,-75.4830694737082,0.006944654439500153
926,Kenton County,Kentucky,38.944038,-84.53504943532145,0.0004948614724999944
927,Keokuk County,Iowa,41.336543500000005,-92.17904115350967,0.04920741230550007
928,Kern County,California,35.294864,-118.72038291322085,0.0004951173599999978
929,Kerr County,Texas,30.038472499999997,-99.30548249234013,0.0011377248549999765
930,Kershaw County,South Carolina,34.341606999999996,-80.5564298630327,0.0016610848009999742
931,Ketchikan Gateway Borough,Alaska,55.547438,-131.15739833940694,2.4400507882340032
932,Kewaunee County,Wisconsin,44.502226,-87.3096964572551,0.03192368775650013
933,Keweenaw County,Michigan,47.759648,-88.38202318771546,0.30147007541849924
934,Keya Paha County,Nebraska,42.858052,-99.727715453125,0.22084568489250003
935,Kidder County,North Dakota,46.9795295,-99.76082197679011,0.4387695655559996
936,Kimball County,Nebraska,41.198544999999996,-103.71475560694711,0.26478648352400064
937,Kimble County,Texas,30.4986965,-99.7102350048374,0.00048578236999998733
938,King County,Washington,47.432179500000004,-121.95953046743514,0.00016884311949998614
939,King George County,Virginia,38.2712625,-77.18061046692486,0.010405847893500025
940,King William County,Virginia,37.713930500000004,-77.11840528692616,0.028390372648999945
941,King and Queen County,Virginia,37.701773,-76.8566928604877,0.02941854179250017
942,Kingfisher County,Oklahoma,35.94539,-97.94287490308868,0.08681553264899991
943,Kingman County,Kansas,37.5593935,-98.13624772983974,0.09903388898649985
944,Kings County,New York,36.139117,-119.7718424982088,1.9146762999972102e-05
945,Kingsbury County,South Dakota,44.369907999999995,-97.49097556100796,0.11108767893599968
946,Kinney County,Texas,29.3541235,-100.410472131946,0.32848116637249947
947,Kiowa County,Kansas,38.440084,-102.77542650251068,0.19091606276399936
948,Kit Carson County,Colorado,39.3062055,-102.60182711794744,0.16770764403450014
949,Kitsap County,Washington,47.6879445,-122.60753327913044,0.0026723593210000868
950,Kittitas County,Washington,47.166095999999996,-120.66233243756544,0.0016881800955000433
951,Kittson County,Minnesota,48.7719735,-96.7782318563566,0.19262048608250018
952,Klamath County,Oregon,42.804950500000004,-121.81662447757617,0.4930631433950014
953,Kleberg County,Texas,27.4222385,-97.6475695058715,0.01816045747300009
954,Klickitat County,Washington,45.825503999999995,-120.77840809188038,0.3898125715170003
955,Knott County,Kentucky,37.349382500000004,-82.93803368203689,0.023142601476999886
956,Knox County,Ohio,42.6597395,-97.89537369883396,0.031524428865999946
957,Kodiak Island Borough,Alaska,57.5548495,-153.38406118083518,4.664009052559508
958,Koochiching County,Minnesota,48.271952,-93.75971143189167,0.7363724423059997
959,Kootenai County,Idaho,47.67867,-116.68286007055215,0.0008485811415000416
960,Kosciusko County,Indiana,41.2386745,-85.85340322639745,0.012030565096499869
961,Kossuth County,Iowa,43.2034745,-94.20644852532925,0.002139492249
962,La Crosse County,Wisconsin,43.9076135,-91.12758616178247,0.00026730118599996294
963,La Paz County,Arizona,33.672405,-113.93290265583323,0.15369063738800004
964,La Plata County,Colorado,37.319312499999995,-107.84686109168976,0.08057073189899991
965,La Salle County,Texas,28.3381325,-99.09790051877603,0.3561618955929993
966,La Salle Parish,Louisiana,31.625546,-92.18019805784337,0.10738227338049942
967,LaGrange County,Indiana,41.641709500000005,-85.42606934881897,0.01700632231300014
968,LaMoure County,North Dakota,46.456830499999995,-98.53564800985222,0.10870869411599969
969,LaPorte County,Indiana,41.4992735,-86.72734397939274,0.030882713100499868
970,LaSalle County,Illinois,41.2785495,-88.87597843909265,0.005545670618000105
971,Labette County,Kansas,37.191378,-95.2977881198592,0.07192700739600015
972,Lac qui Parle County,Minnesota,45.036908,-96.17378620843692,0.04766408943249984
973,Lackawanna County,Pennsylvania,41.401846000000006,-75.64068009830783,0.013009621013499843
974,Laclede County,Missouri,37.6840375,-92.59245591417411,0.07241373758550049
975,Lafayette County,Florida,39.100646499999996,-93.79711492107995,0.018441458780499964
976,Lafayette Parish,Louisiana,30.209176499999998,-92.11333629794521,0.00023077994649998377
977,Lafourche Parish,Louisiana,29.4587705,-90.2629008026876,0.0026298044235000153
978,Lajas Municipio,Puerto Rico,17.975058500000003,-67.03613999550178,0.002001312573000008
979,Lake County,Minnesota,42.805446,-120.64682100927016,0.20702259855600025
980,Lake and Peninsula Borough,Alaska,58.269453999999996,-156.58869354147524,13.0616438766
981,Lake of the Woods County,Minnesota,48.876532,-94.88766111793646,0.07774460509000014
982,Lamar County,Georgia,33.660689000000005,-95.58316294225352,0.01926777861949988
983,Lamb County,Texas,34.069484,-102.35172512127474,0.09224395200349983
984,Lamoille County,Vermont,44.600401500000004,-72.63510745176379,0.015157925952000094
985,Lampasas County,Texas,31.246551,-98.28288941718029,0.011083938262999918
986,Lancaster County,Pennsylvania,40.018579,-76.23383974927955,0.0009439043874999816
987,Lander County,Nevada,40.048030999999995,-117.05514799982961,1.5063151893325029
988,Lane County,Oregon,43.8638785,-122.7492328545885,0.00892395373349997
989,Langlade County,Wisconsin,45.2492155,-89.05228984907424,0.001738815860999964
990,Lanier County,Georgia,31.013346,-83.07519971935008,0.02657964490199991
991,Lapeer County,Michigan,43.104871,-83.22615617920792,0.009677795185499976
992,Laramie County,Wyoming,41.326499,-104.66662496021287,0.0006549884694999658
993,Lares Municipio,Puerto Rico,18.2692345,-66.86858172904483,0.00017912045500001274
994,Larimer County,Colorado,40.62839700000001,-105.44659998712922,0.0007001577465000638
995,Larue County,Kentucky,37.577262000000005,-85.71198604534534,0.015280060318500117
996,Las Animas County,Colorado,37.405141,-103.92165458554513,0.9914674120765028
997,Las Marías Municipio,Puerto Rico,18.238867,-66.9826624426527,0.0048511798124999846
998,Las Piedras Municipio,Puerto Rico,18.196067999999997,-65.86225831481482,0.00021122129449999534
999,Lassen County,California,40.446088,-120.5285226307072,0.01365803638449992
1000,Latah County,Idaho,46.8363365,-116.68455088003944,0.11920785293349975
1001,Latimer County,Oklahoma,34.8691255,-95.25266681677351,0.07598114658949995
1002,Lauderdale County,Alabama,34.8700495,-87.58445236207228,0.009001999263000033
1003,Laurel County,Kentucky,37.137449000000004,-84.11510023937728,0.004001525274000038
1004,Laurens County,Georgia,34.494006999999996,-81.98594213562338,0.052930034658000016
1005,Lavaca County,Texas,29.348968,-96.88977392798658,0.000802960339499982
1006,Lawrence County,Ohio,36.069383,-91.08692947669903,0.04100389079250016
1007,Le Flore County,Oklahoma,34.946163,-94.68747920934678,0.04207660964950008
1008,Le Sueur County,Minnesota,44.369693999999996,-93.74354997657512,0.021474963617000117
1009,Lea County,New Mexico,32.7853975,-103.43991458181583,0.06621555715449969
1010,Leake County,Mississippi,32.753677499999995,-89.5241536980249,0.03317340537450008
1011,Leavenworth County,Kansas,39.186437,-95.04047567026748,0.004339654933500049
1012,Lebanon County,Pennsylvania,40.375324000000006,-76.44313325268587,0.004747648364000082
1013,Lee County,Kentucky,26.5532115,-81.91367325227301,0.015577645588500333
1014,Leelanau County,Michigan,45.1766785,-85.90451942084506,0.5186215379960039
1015,Leflore County,Mississippi,33.523500999999996,-90.27717957300885,0.0012819541804999152
1016,Lehigh County,Pennsylvania,40.603049,-75.58328518339769,0.00389363109799991
1017,Lemhi County,Idaho,44.9682985,-114.08909882929422,0.5894198755625005
1018,Lenawee County,Michigan,41.896035,-84.06577320145631,0.009367634334000133
1019,Lenoir County,North Carolina,35.218339,-77.67612827290733,0.008403253223999922
1020,Leon County,Florida,31.313889500000002,-95.9966531521739,0.0020317638060000256
1021,Leslie County,Kentucky,37.101830500000005,-83.35183925957847,0.04136850192949973
1022,Letcher County,Kentucky,37.113793,-82.89306602262813,0.009030798506999997
1023,Levy County,Florida,29.2550345,-82.81797857946944,0.11436332741450043
1024,Lewis County,Washington,46.589237,-122.38430426419214,0.0011669364535000007
1025,Lewis and Clark County,Montana,47.1842415,-112.5344086858862,0.007851315816999995
1026,Lexington County,South Carolina,33.924848,-81.28319658592505,0.00054371173249999
1027,Lexington city,Virginia,37.7802145,-79.44385152471813,0.0006684123834999678
1028,Liberty County,Georgia,48.565781,-111.01580729360465,0.012750265413499925
1029,Licking County,Ohio,40.094839,-82.47771297987723,0.029089525789999945
1030,Limestone County,Alabama,34.774910000000006,-87.03222785111271,0.005112818162499983
1031,Lincoln County,Minnesota,37.7594855,-114.97279661858613,0.04718364155600004
1032,Lincoln Parish,Louisiana,32.6064155,-92.64151506748466,0.030393689069499852
1033,Linn County,Oregon,44.496296,-122.52606395745342,0.044027296036500047
1034,Lipscomb County,Texas,36.277737,-100.2732383994032,0.07147956706650045
1035,Litchfield County,Connecticut,41.7600885,-73.25981665013808,0.0012328604789999934
1036,Little River County,Arkansas,33.739436,-94.22636372279412,0.014877336182500086
1037,Live Oak County,Texas,28.4215485,-98.14120583571052,0.11212256695450026
1038,Livingston County,Michigan,40.8663935,-88.58697156491786,0.000533196344499954
1039,Livingston Parish,Louisiana,30.412592,-90.74086001739363,0.004053683891000066
1040,Llano County,Texas,30.704162,-98.68905849887892,0.006126589231499996
1041,Logan County,Ohio,40.719162,-103.11247583036405,0.03304680734550003
1042,Long County,Georgia,31.7767565,-81.7969144090838,0.010832507682000047
1043,Lonoke County,Arkansas,34.7791385,-91.88749571397051,0.0005893027324999734
1044,Lorain County,Ohio,41.473145,-82.15877920172328,0.0005222390304999202
1045,Los Alamos County,New Mexico,35.8669965,-106.32400830425327,0.005235885571500103
1046,Los Angeles County,California,34.241566000000006,-118.1454691059792,0.0001625033919999891
1047,Loudon County,Tennessee,35.7568375,-84.28851088411326,0.014419486005000001
1048,Loudoun County,Virginia,39.0855275,-77.66423097320624,0.001330773543500028
1049,Louisa County,Virginia,37.9405845,-77.93365001947429,0.03316005762150005
1050,Loup County,Nebraska,41.914123000000004,-99.45443521609319,0.1605119159290001
1051,Love County,Oklahoma,33.8943195,-97.34995318494003,0.06008403828999999
1052,Loving County,Texas,31.8253655,-103.56777911171221,0.16700088428000076
1053,Lowndes County,Georgia,32.1841735,-86.65809139802423,0.0002403563825000342
1054,Loíza Municipio,Puerto Rico,18.4462835,-65.90229159086712,0.009012354065000092
1055,Lubbock County,Texas,33.6107565,-101.82054309761183,0.0007658596879999607
1056,Lucas County,Ohio,41.6869935,-83.49659770172958,0.00015468418799999644
1057,Luce County,Michigan,46.796921499999996,-85.54974029339704,0.2947233360870009
1058,Lumpkin County,Georgia,34.579727,-84.026854822452,0.010231304430500068
1059,Luna County,New Mexico,32.196614,-107.76412964856962,0.4688428587505005
1060,Lunenburg County,Virginia,36.949046,-78.24452583234586,0.02723978419250001
1061,Luquillo Municipio,Puerto Rico,18.3660675,-65.71936963014981,0.0015313388820000495
1062,Luzerne County,Pennsylvania,41.164621999999994,-75.95410982438015,8.058846549999795e-05
1063,Lycoming County,Pennsylvania,41.3330105,-77.05534593978633,0.015113358623500299
1064,Lyman County,South Dakota,43.857042,-99.83792787165258,0.09797057190700038
1065,Lynchburg city,Virginia,37.40088,-79.18449239459086,0.0009821562984999581
1066,Lynn County,Texas,33.173629000000005,-101.81665479383935,0.10487784076249983
1067,Lyon County,Minnesota,43.378918999999996,-96.19231659873898,0.0811446172595
1068,Mackinac County,Michigan,45.9691115,-84.98998473245743,0.05067569507300065
1069,Macomb County,Michigan,42.672301000000004,-82.9013961253703,0.0001274611255000033
1070,Macon County,Illinois,32.413778,-85.72758021458179,0.0002562827645000294
1071,Macoupin County,Illinois,39.261202,-89.92511796383506,0.0061317317999998
1072,Madera County,California,37.2705615,-119.63564525235184,0.00012223676900000155
1073,Madison County,Ohio,45.2839905,-111.91513419175226,0.0026559288059999145
1074,Madison Parish,Louisiana,32.3770935,-91.23353371968962,0.0003391078230000248
1075,Magoffin County,Kentucky,37.6905265,-83.09701147003386,0.013945330258500003
1076,Mahaska County,Iowa,41.33561,-92.64088607484408,0.06165019110149985
1077,Mahnomen County,Minnesota,47.325223,-95.80906774387255,0.06844679683299976
1078,Mahoning County,Ohio,41.017064500000004,-80.76042044365431,0.0003869304345000445
1079,Major County,Oklahoma,36.334184,-98.53259520319239,0.013484168889499987
1080,Malheur County,Oregon,43.219152,-117.62742190029653,0.002062960627500074
1081,Manassas Park city,Virginia,38.7710395,-77.43604941690573,0.00021616761899997735
1082,Manassas city,Virginia,38.743337,-77.48347098545958,0.0003250956865000589
1083,Manatee County,Florida,27.424819499999998,-82.39781054476585,0.0007188489124999752
1084,Manatí Municipio,Puerto Rico,18.445569,-66.48909066245929,0.0005270727840000199
1085,Manistee County,Michigan,44.3416,-86.36927942681652,0.20871654849800023
1086,Manitowoc County,Wisconsin,44.110325,-87.53101754913989,0.2574967470564987
1087,Marathon County,Wisconsin,44.900913,-89.76945081115215,0.0010225000110000275
1088,Marengo County,Alabama,32.268601000000004,-87.76120480068212,0.04704765680650019
1089,Maricao Municipio,Puerto Rico,18.172974,-66.95366363349515,0.007214355164499956
1090,Maricopa County,Arizona,33.2767635,-112.76812383706213,0.000754553440499984
1091,Maries County,Missouri,38.1517195,-91.90607333001624,0.06302897742600028
1092,Marin County,California,38.064132,-122.7046082038197,0.00032490156549998186
